applicant_id,gender,applicant_age,caste_category,annual_income,scheme_category,project_cost,requested_loan,promoter_contrib_pct,education_level,has_vocational_training,experience_years,has_clean_credit,has_valid_caste_cert,has_valid_income_cert,debt_to_income_ratio,approval_score,approved
APP_1200,Female,28,SC,214800.0,education,1645000.0,1480000.0,5.0,Post Graduate / Professional,1,1,1,1,1,1.208,70.2,1
APP_1201,Male,28,SC,149800.0,sanitation,980000.0,882000.0,10.0,Secondary (10th),0,4,1,1,1,1.032,63.8,1
APP_1202,Male,38,SC,235200.0,green_energy,620000.0,558000.0,10.0,Secondary (10th),1,2,1,1,1,0.416,99.0,1
APP_1203,Female,18,SC,87600.0,green_energy,1296000.0,1102000.0,15.0,Primary (1-8),0,9,0,1,1,2.205,27.8,0
APP_1204,Female,37,SC,392700.0,sanitation,870000.0,853000.0,2.0,Primary (1-8),0,9,1,1,1,0.381,45.0,0
APP_1205,Male,38,SC,109400.0,green_energy,1166000.0,1108000.0,5.0,Secondary (10th),0,6,1,1,1,1.775,67.9,1
APP_1206,Female,37,ST,213400.0,micro_finance,91600.0,82400.0,10.0,Secondary (10th),1,0,1,1,1,0.141,47.9,0
APP_1207,Male,31,SC,135200.0,education,657000.0,591000.0,0.0,Primary (1-8),0,5,1,1,1,0.766,53.4,1
APP_1208,Female,36,SC,280600.0,green_energy,1406000.0,1336000.0,5.0,Secondary (10th),0,1,1,1,1,0.835,73.4,1
APP_1209,Male,31,OBC,106800.0,micro_finance,66100.0,59500.0,10.0,Secondary (10th),0,5,1,1,1,0.203,44.7,0
APP_1210,Female,18,Safai Karamchari / Dependent,126000.0,sanitation,1121000.0,1099000.0,2.0,Higher Secondary (12th),0,2,1,1,1,1.529,66.0,1
APP_1211,Female,43,Safai Karamchari / Dependent,148000.0,sanitation,1663000.0,1630000.0,2.0,Higher Secondary (12th),0,2,1,1,1,1.931,66.8,1
APP_1212,Female,36,General,143700.0,term_loan,3294000.0,2965000.0,20.0,Graduate,1,1,1,1,1,4.787,8.9,0
APP_1213,Male,42,SC,207900.0,education,1979000.0,1781000.0,0.0,Graduate,1,3,1,1,1,1.502,62.5,1
APP_1214,Female,20,SC,694200.0,education,1724000.0,1552000.0,0.0,Primary (1-8),0,0,1,1,1,0.392,48.7,0
APP_1215,Male,38,SC,137300.0,term_loan,1103000.0,993000.0,20.0,Secondary (10th),0,2,1,1,1,1.678,66.2,1
APP_1216,Female,35,Safai Karamchari / Dependent,270600.0,micro_finance,74600.0,67100.0,10.0,Secondary (10th),1,0,1,1,1,0.091,99.0,1
APP_1217,Male,24,SC,618300.0,green_energy,687000.0,618000.0,10.0,Graduate,1,4,1,1,1,0.175,47.9,0
APP_1218,Male,34,SC,223800.0,term_loan,336000.0,302000.0,5.0,Higher Secondary (12th),0,5,1,1,1,0.313,97.6,1
APP_1219,Female,30,OBC,225300.0,green_energy,328000.0,279000.0,15.0,Secondary (10th),0,6,1,1,1,0.217,52.1,0
APP_1220,Female,31,ST,155100.0,micro_finance,56700.0,53900.0,2.0,Secondary (10th),1,5,1,1,1,0.127,45.1,0
APP_1221,Female,30,SC,226900.0,sanitation,1653000.0,1570000.0,5.0,Higher Secondary (12th),0,4,1,1,1,1.213,65.2,1
APP_1222,Female,41,ST,245600.0,micro_finance,110400.0,104900.0,2.0,Higher Secondary (12th),0,4,1,1,1,0.156,49.8,0
APP_1223,Female,19,Safai Karamchari / Dependent,96300.0,term_loan,1735000.0,1562000.0,20.0,Graduate,1,1,1,1,1,3.763,79.4,1
APP_1224,Female,18,SC,119500.0,green_energy,1020000.0,969000.0,5.0,Secondary (10th),0,2,1,1,1,1.421,75.5,1
APP_1225,Female,35,SC,154000.0,education,1644000.0,1480000.0,0.0,Secondary (10th),1,3,1,1,1,1.685,83.2,1
APP_1226,Other,34,OBC,266600.0,micro_finance,88200.0,79400.0,5.0,Secondary (10th),1,4,1,0,1,0.109,50.6,0
APP_1227,Female,35,SC,74500.0,sanitation,1600000.0,1440000.0,10.0,Primary (1-8),0,0,1,1,1,3.388,65.2,1
APP_1228,Male,50,SC,79000.0,sanitation,1850000.0,1813000.0,2.0,Secondary (10th),1,1,1,1,1,4.023,63.7,1
APP_1229,Female,35,SC,395500.0,micro_finance,49300.0,44400.0,10.0,Primary (1-8),0,9,1,1,1,0.041,53.5,0
APP_1230,Female,25,Safai Karamchari / Dependent,99300.0,term_loan,3819000.0,3437000.0,15.0,Primary (1-8),1,14,1,1,1,8.03,82.4,1
APP_1231,Female,56,SC,123100.0,micro_finance,137000.0,125000.0,0.0,Secondary (10th),0,1,1,1,1,0.371,99.0,1
APP_1232,Female,32,SC,233500.0,term_loan,1029000.0,926000.0,5.0,No Formal Education,0,5,1,1,1,0.92,65.9,1
APP_1233,Female,41,OBC,252700.0,term_loan,2899000.0,2609000.0,20.0,Primary (1-8),1,8,0,1,1,2.395,5.0,0
APP_1234,Female,22,SC,371700.0,sanitation,1628000.0,1595000.0,2.0,Post Graduate / Professional,1,4,1,1,1,0.752,8.5,0
APP_1235,Female,20,SC,130000.0,education,1979000.0,1781000.0,10.0,Higher Secondary (12th),0,2,1,1,1,2.402,66.7,1
APP_1236,Male,31,SC,96100.0,term_loan,3740000.0,3366000.0,5.0,Primary (1-8),1,2,1,1,0,8.126,10.6,0
APP_1237,Male,41,SC,133800.0,micro_finance,44600.0,40100.0,2.0,Secondary (10th),0,1,0,1,1,0.109,54.2,1
APP_1238,Male,50,ST,228200.0,micro_finance,64700.0,58200.0,0.0,Secondary (10th),0,0,1,1,1,0.093,35.6,0
APP_1239,Female,24,OBC,122600.0,micro_finance,57800.0,52000.0,10.0,Higher Secondary (12th),0,11,1,1,1,0.155,50.6,0
APP_1240,Female,31,Safai Karamchari / Dependent,85400.0,term_loan,1881000.0,1693000.0,15.0,Secondary (10th),0,0,0,1,1,4.599,30.5,0
APP_1241,Male,34,SC,133000.0,education,1785000.0,1606000.0,10.0,No Formal Education,0,3,1,1,1,2.117,60.8,1
APP_1242,Female,34,SC,256800.0,education,501000.0,451000.0,5.0,Graduate,1,0,1,1,1,0.308,99.0,1
APP_1243,Female,32,SC,113300.0,term_loan,913000.0,822000.0,20.0,Secondary (10th),0,0,1,1,1,1.683,63.8,1
APP_1244,Female,33,SC,477400.0,micro_finance,35500.0,33700.0,5.0,Primary (1-8),0,2,1,1,1,0.026,50.3,0
APP_1245,Male,46,SC,144900.0,green_energy,1376000.0,1238000.0,10.0,Primary (1-8),0,2,1,1,1,1.498,46.7,1
APP_1246,Male,45,ST,81100.0,education,1007000.0,906000.0,5.0,Primary (1-8),0,0,1,1,1,1.958,5.0,0
APP_1247,Other,36,Safai Karamchari / Dependent,190700.0,micro_finance,78200.0,70400.0,5.0,Secondary (10th),1,10,1,1,1,0.135,99.0,1
APP_1248,Female,21,General,244000.0,education,2499000.0,2249000.0,0.0,Primary (1-8),0,3,1,0,1,1.616,5.0,0
APP_1249,Male,30,OBC,295800.0,micro_finance,66600.0,59900.0,2.0,Primary (1-8),0,0,1,1,1,0.074,29.7,0
APP_1250,Male,42,SC,94100.0,micro_finance,133800.0,120400.0,10.0,Secondary (10th),1,0,1,1,1,0.467,98.4,1
APP_1251,Male,27,SC,380600.0,micro_finance,35700.0,32100.0,2.0,Graduate,1,3,1,1,1,0.031,43.4,0
APP_1252,Male,29,Safai Karamchari / Dependent,684200.0,term_loan,1588000.0,1429000.0,20.0,Secondary (10th),1,3,1,1,1,0.485,52.4,0
APP_1253,Male,30,SC,577400.0,green_energy,1404000.0,1264000.0,10.0,Primary (1-8),0,0,1,1,1,0.384,38.9,0
APP_1254,Female,40,SC,197500.0,term_loan,3425000.0,3082000.0,5.0,Primary (1-8),1,6,1,1,1,3.62,77.2,1
APP_1255,Male,48,SC,117100.0,micro_finance,137900.0,124100.0,2.0,Higher Secondary (12th),0,0,1,1,1,0.387,85.0,1
APP_1256,Female,39,SC,76300.0,education,701000.0,631000.0,0.0,Higher Secondary (12th),1,0,1,1,1,1.45,63.5,1
APP_1257,Male,18,SC,84300.0,green_energy,797000.0,677000.0,15.0,Higher Secondary (12th),0,7,1,1,1,1.408,68.8,1
APP_1258,Female,29,SC,142000.0,education,2229000.0,2006000.0,0.0,Higher Secondary (12th),0,1,0,1,1,2.476,28.2,0
APP_1259,Male,45,Safai Karamchari / Dependent,216900.0,sanitation,1254000.0,1191000.0,5.0,Primary (1-8),1,1,1,1,1,0.963,61.2,1
APP_1260,Female,22,SC,71900.0,sanitation,1186000.0,1127000.0,5.0,Primary (1-8),1,2,1,1,1,2.748,83.8,1
APP_1261,Male,18,SC,213200.0,sanitation,1956000.0,1858000.0,5.0,Graduate,1,10,1,1,1,1.528,64.3,1
APP_1262,Male,29,SC,151500.0,micro_finance,42400.0,38200.0,0.0,Primary (1-8),0,7,1,1,1,0.092,97.0,1
APP_1263,Female,42,SC,293000.0,micro_finance,90800.0,86300.0,0.0,Graduate,1,5,1,1,1,0.108,99.0,1
APP_1264,Male,30,SC,154800.0,green_energy,1303000.0,1238000.0,5.0,Secondary (10th),0,1,1,1,1,1.402,54.7,1
APP_1265,Male,53,SC,366900.0,micro_finance,45400.0,40900.0,2.0,Primary (1-8),0,1,0,1,0,0.041,5.0,0
APP_1266,Male,35,SC,665700.0,term_loan,408000.0,367000.0,20.0,Secondary (10th),0,14,1,1,1,0.128,44.1,0
APP_1267,Male,22,SC,160700.0,micro_finance,69700.0,62700.0,2.0,Secondary (10th),0,1,0,1,1,0.142,55.5,1
APP_1268,Male,35,ST,651200.0,micro_finance,51700.0,46500.0,10.0,Secondary (10th),0,1,1,1,1,0.026,5.0,0
APP_1269,Female,52,ST,117000.0,green_energy,1157000.0,1041000.0,10.0,Graduate,1,6,1,1,1,1.56,18.6,0
APP_1270,Male,36,SC,391200.0,green_energy,556000.0,473000.0,15.0,Secondary (10th),0,3,1,1,1,0.212,99.0,1
APP_1271,Female,24,ST,176300.0,term_loan,2139000.0,1925000.0,15.0,Graduate,1,8,1,1,1,2.533,17.6,0
APP_1272,Male,18,SC,101700.0,term_loan,3519000.0,3167000.0,10.0,Graduate,1,2,1,1,1,7.224,60.6,1
APP_1273,Female,30,SC,281500.0,education,1728000.0,1555000.0,0.0,Secondary (10th),0,3,1,1,1,0.968,64.0,1
APP_1274,Female,28,Safai Karamchari / Dependent,259400.0,education,299000.0,269000.0,0.0,Secondary (10th),1,1,1,0,1,0.182,46.0,1
APP_1275,Female,46,SC,247300.0,term_loan,3105000.0,2794000.0,5.0,Secondary (10th),1,1,1,1,1,2.621,65.6,1
APP_1276,Male,25,SC,557100.0,sanitation,905000.0,860000.0,5.0,Graduate,1,3,1,1,1,0.271,65.2,0
APP_1277,Female,34,SC,219000.0,sanitation,1702000.0,1617000.0,5.0,Secondary (10th),0,0,1,1,1,1.294,63.9,1
APP_1278,Other,28,SC,404500.0,education,1801000.0,1621000.0,10.0,Primary (1-8),1,2,1,1,1,0.703,12.6,0
APP_1279,Female,18,SC,66100.0,sanitation,1045000.0,993000.0,5.0,Primary (1-8),0,5,1,1,1,2.634,72.9,1
APP_1280,Male,33,SC,224700.0,sanitation,1313000.0,1247000.0,5.0,Graduate,1,4,1,1,1,0.973,75.9,1
APP_1281,Female,19,SC,122100.0,sanitation,1636000.0,1603000.0,2.0,Graduate,1,5,1,1,1,2.301,68.0,1
APP_1282,Female,39,ST,200500.0,education,1202000.0,1082000.0,0.0,Secondary (10th),0,1,1,0,1,0.946,5.0,0
APP_1283,Male,18,ST,131600.0,term_loan,358000.0,322000.0,10.0,Primary (1-8),1,0,1,1,1,0.568,37.7,0
APP_1284,Female,33,ST,79400.0,green_energy,599000.0,569000.0,5.0,Secondary (10th),1,0,1,1,1,1.256,13.1,0
APP_1285,Male,43,SC,81100.0,sanitation,1268000.0,1141000.0,10.0,Secondary (10th),0,4,1,1,1,2.466,60.6,1
APP_1286,Male,39,ST,187400.0,education,123000.0,111000.0,0.0,Higher Secondary (12th),1,4,1,1,1,0.104,47.4,0
APP_1287,Male,29,SC,71000.0,green_energy,1430000.0,1287000.0,10.0,Higher Secondary (12th),0,2,1,1,0,3.178,8.2,0
APP_1288,Other,37,SC,99600.0,education,2275000.0,2048000.0,5.0,No Formal Education,1,0,0,1,1,3.605,28.0,0
APP_1289,Female,41,SC,69000.0,sanitation,1765000.0,1677000.0,5.0,Higher Secondary (12th),0,0,1,1,1,4.261,63.7,1
APP_1290,Female,24,SC,89700.0,micro_finance,50300.0,47800.0,2.0,Primary (1-8),0,9,1,1,1,0.195,99.0,1
APP_1291,Female,44,SC,259400.0,sanitation,299000.0,269000.0,10.0,Higher Secondary (12th),1,6,1,1,1,0.182,99.0,1
APP_1292,Male,42,OBC,158300.0,education,468000.0,421000.0,10.0,Secondary (10th),1,0,0,1,1,0.466,5.0,0
APP_1293,Male,21,Safai Karamchari / Dependent,95800.0,micro_finance,30800.0,27700.0,0.0,Higher Secondary (12th),1,0,1,1,0,0.106,52.5,1
APP_1294,Female,35,SC,269800.0,education,2142000.0,1928000.0,5.0,Graduate,1,1,1,1,1,1.253,67.6,1
APP_1295,Female,31,SC,138900.0,micro_finance,127300.0,120900.0,5.0,Graduate,1,1,1,1,1,0.318,99.0,1
APP_1296,Female,47,SC,620000.0,green_energy,1026000.0,975000.0,5.0,Primary (1-8),0,1,1,1,1,0.276,49.0,0
APP_1297,Male,41,SC,165200.0,green_energy,975000.0,878000.0,10.0,Higher Secondary (12th),0,3,1,1,1,0.932,61.4,1
APP_1298,Male,34,SC,71000.0,green_energy,503000.0,453000.0,10.0,No Formal Education,0,9,1,1,1,1.118,65.3,1
APP_1299,Male,45,SC,185500.0,term_loan,2847000.0,2562000.0,5.0,Secondary (10th),0,1,1,1,1,3.204,51.6,1
APP_1300,Male,54,SC,321800.0,term_loan,2627000.0,2364000.0,10.0,Secondary (10th),0,7,1,1,1,1.704,58.2,1
APP_1301,Female,18,OBC,113400.0,education,1637000.0,1473000.0,5.0,Graduate,1,4,1,1,1,2.277,6.2,0
APP_1302,Female,30,SC,216800.0,green_energy,289000.0,260000.0,10.0,No Formal Education,0,1,1,1,0,0.21,46.6,1
APP_1303,Male,24,SC,169500.0,education,905000.0,814000.0,0.0,Graduate,1,0,1,1,1,0.842,51.7,1
APP_1304,Male,33,SC,113200.0,education,906000.0,815000.0,10.0,Post Graduate / Professional,1,1,1,1,1,1.262,63.2,1
APP_1305,Male,24,Safai Karamchari / Dependent,158200.0,term_loan,1129000.0,1016000.0,10.0,Primary (1-8),0,10,1,1,1,1.49,71.4,1
APP_1306,Female,42,SC,635000.0,education,1505000.0,1354000.0,5.0,Secondary (10th),0,10,1,1,1,0.374,51.9,0
APP_1307,Male,54,Safai Karamchari / Dependent,182000.0,sanitation,1850000.0,1813000.0,2.0,Higher Secondary (12th),1,0,1,1,1,1.746,61.7,1
APP_1308,Male,35,SC,295100.0,sanitation,1840000.0,1803000.0,2.0,Primary (1-8),0,3,0,1,1,1.071,22.5,0
APP_1309,Male,19,ST,262300.0,green_energy,890000.0,801000.0,10.0,Higher Secondary (12th),0,0,1,1,1,0.535,25.4,0
APP_1310,Male,28,ST,230500.0,education,2440000.0,2196000.0,0.0,Secondary (10th),0,5,1,1,1,1.67,5.0,0
APP_1311,Male,29,OBC,221800.0,green_energy,1357000.0,1153000.0,15.0,Primary (1-8),0,12,1,1,1,0.911,5.0,0
APP_1312,Female,46,SC,248500.0,term_loan,3937000.0,3543000.0,15.0,Primary (1-8),1,4,1,1,1,3.308,72.1,1
APP_1313,Male,37,SC,595800.0,education,2173000.0,1956000.0,10.0,Higher Secondary (12th),1,0,1,1,1,0.576,35.1,0
APP_1314,Male,35,SC,690300.0,micro_finance,57500.0,51800.0,0.0,No Formal Education,1,3,1,1,1,0.027,39.4,0
APP_1315,Male,26,Safai Karamchari / Dependent,241200.0,term_loan,2254000.0,2029000.0,10.0,Higher Secondary (12th),0,7,1,1,1,1.952,68.8,1
APP_1316,Male,28,Safai Karamchari / Dependent,69800.0,term_loan,1225000.0,1102000.0,15.0,Primary (1-8),0,7,1,1,1,3.663,66.1,1
APP_1317,Female,38,ST,245700.0,term_loan,2558000.0,2302000.0,15.0,Secondary (10th),0,2,1,1,1,2.174,13.4,0
APP_1318,Male,32,SC,98200.0,term_loan,2241000.0,2017000.0,20.0,No Formal Education,1,1,1,1,1,4.765,58.0,1
APP_1319,Male,41,SC,194700.0,term_loan,3046000.0,2741000.0,5.0,Primary (1-8),1,2,1,1,1,3.266,62.2,1
APP_1320,Male,29,SC,279800.0,term_loan,3788000.0,3409000.0,20.0,Primary (1-8),0,6,1,1,1,2.827,61.1,1
APP_1321,Male,18,SC,275600.0,sanitation,466000.0,419000.0,10.0,No Formal Education,1,3,0,1,1,0.267,67.6,1
APP_1322,Female,29,SC,224500.0,micro_finance,120300.0,114300.0,2.0,Secondary (10th),0,3,0,1,1,0.186,73.2,1
APP_1323,Male,19,SC,139600.0,micro_finance,30500.0,27400.0,0.0,Primary (1-8),1,7,1,1,1,0.072,99.0,1
APP_1324,Female,39,SC,64100.0,green_energy,1059000.0,900000.0,15.0,No Formal Education,0,6,1,1,1,2.461,73.5,1
APP_1325,Female,37,SC,224600.0,micro_finance,92800.0,88200.0,5.0,Higher Secondary (12th),0,6,1,1,1,0.143,99.0,1
APP_1326,Female,43,Safai Karamchari / Dependent,263900.0,sanitation,660000.0,594000.0,10.0,Primary (1-8),0,3,0,1,1,0.395,86.8,1
APP_1327,Male,28,SC,356600.0,education,181000.0,163000.0,10.0,Secondary (10th),0,7,0,1,1,0.08,12.4,0
APP_1328,Female,32,ST,357000.0,education,525000.0,472000.0,10.0,Graduate,1,1,1,1,1,0.232,5.0,0
APP_1329,Female,27,SC,76200.0,sanitation,287000.0,258000.0,10.0,Secondary (10th),0,5,1,1,1,0.594,99.0,1
APP_1330,Male,34,ST,168200.0,education,1572000.0,1415000.0,5.0,Higher Secondary (12th),1,0,1,0,0,1.475,5.0,0
APP_1331,Female,41,SC,237600.0,term_loan,1829000.0,1646000.0,15.0,Primary (1-8),0,13,1,1,1,1.607,60.6,1
APP_1332,Male,21,SC,79700.0,education,759000.0,683000.0,0.0,Graduate,1,3,1,1,1,1.502,65.7,1
APP_1333,Male,47,SC,198900.0,micro_finance,112300.0,101100.0,2.0,Graduate,1,0,1,1,1,0.186,98.1,1
APP_1334,Female,36,ST,265700.0,education,404000.0,364000.0,10.0,Secondary (10th),1,11,1,1,1,0.24,62.9,0
APP_1335,Male,44,Safai Karamchari / Dependent,98200.0,sanitation,1176000.0,1058000.0,10.0,Higher Secondary (12th),0,9,1,1,1,1.889,60.8,1
APP_1336,Male,29,SC,116200.0,term_loan,2724000.0,2452000.0,15.0,Secondary (10th),0,1,0,1,1,4.895,21.0,0
APP_1337,Male,30,SC,260400.0,micro_finance,51600.0,46400.0,2.0,Secondary (10th),1,3,1,1,1,0.065,99.0,1
APP_1338,Female,44,ST,144700.0,education,2180000.0,1962000.0,5.0,Higher Secondary (12th),0,0,1,0,1,2.377,5.0,0
APP_1339,Female,37,SC,104900.0,term_loan,1545000.0,1390000.0,5.0,Higher Secondary (12th),0,0,1,1,1,3.074,60.4,1
APP_1340,Female,48,SC,65400.0,green_energy,208000.0,177000.0,15.0,Secondary (10th),1,4,1,1,1,0.474,99.0,1
APP_1341,Female,18,SC,539700.0,term_loan,2320000.0,2088000.0,5.0,Graduate,1,20,1,1,1,0.898,18.0,0
APP_1342,Other,20,ST,259300.0,sanitation,1242000.0,1118000.0,10.0,Graduate,1,0,1,1,1,0.756,5.0,0
APP_1343,Male,39,SC,150800.0,education,400000.0,360000.0,0.0,Primary (1-8),0,0,1,1,1,0.418,84.9,1
APP_1344,Female,36,ST,270700.0,micro_finance,83800.0,79600.0,0.0,No Formal Education,0,3,0,1,1,0.107,5.2,0
APP_1345,Male,31,SC,187200.0,green_energy,460000.0,414000.0,10.0,Higher Secondary (12th),1,10,1,1,1,0.388,99.0,1
APP_1346,Female,50,SC,115800.0,sanitation,1732000.0,1645000.0,5.0,Secondary (10th),0,1,1,1,1,2.49,57.6,1
APP_1347,Male,42,SC,217100.0,micro_finance,102500.0,92200.0,5.0,Secondary (10th),1,0,1,1,1,0.155,99.0,1
APP_1348,Female,22,SC,223300.0,sanitation,1534000.0,1457000.0,5.0,Secondary (10th),0,6,1,1,1,1.144,75.2,1
APP_1349,Male,38,Safai Karamchari / Dependent,93100.0,education,2170000.0,1953000.0,0.0,Higher Secondary (12th),0,0,1,1,1,3.677,57.9,1
APP_1350,Male,37,Safai Karamchari / Dependent,224300.0,green_energy,220000.0,198000.0,10.0,Post Graduate / Professional,1,5,1,1,1,0.155,99.0,1
APP_1351,Female,38,SC,206200.0,green_energy,1128000.0,1015000.0,10.0,Higher Secondary (12th),0,3,1,1,0,0.863,16.0,0
APP_1352,Male,35,SC,217700.0,term_loan,3245000.0,2920000.0,15.0,Primary (1-8),0,5,1,1,1,3.112,63.5,1
APP_1353,Female,24,SC,334700.0,micro_finance,53100.0,47800.0,10.0,Secondary (10th),1,0,1,1,1,0.052,54.8,0
APP_1354,Male,27,SC,194200.0,micro_finance,90000.0,81000.0,5.0,Post Graduate / Professional,1,0,1,1,1,0.152,99.0,1
APP_1355,Female,27,SC,194100.0,sanitation,1056000.0,1003000.0,5.0,Graduate,1,3,0,1,1,0.906,39.9,0
APP_1356,Female,41,SC,176100.0,sanitation,562000.0,534000.0,5.0,Post Graduate / Professional,1,1,1,1,1,0.532,96.7,1
APP_1357,Female,31,SC,112900.0,micro_finance,104100.0,98900.0,5.0,Secondary (10th),1,0,1,1,1,0.32,99.0,1
APP_1358,Female,29,SC,78200.0,education,2334000.0,2101000.0,5.0,Secondary (10th),1,3,1,1,1,4.71,62.9,1
APP_1359,Male,43,SC,269500.0,term_loan,946000.0,851000.0,10.0,Graduate,1,6,1,1,1,0.733,61.5,1
APP_1360,Male,25,SC,243400.0,micro_finance,85000.0,76500.0,0.0,Graduate,1,0,1,1,1,0.115,96.8,1
APP_1361,Male,55,SC,666400.0,sanitation,633000.0,620000.0,2.0,Higher Secondary (12th),1,4,1,1,1,0.163,46.9,0
APP_1362,Male,32,SC,102000.0,micro_finance,137200.0,123500.0,10.0,Secondary (10th),1,1,1,1,1,0.442,92.1,1
APP_1363,Male,26,SC,116900.0,education,1221000.0,1099000.0,10.0,Secondary (10th),1,1,1,1,1,1.648,62.2,1
APP_1364,Male,24,SC,91500.0,education,1474000.0,1327000.0,0.0,Graduate,1,2,1,1,1,2.542,60.6,1
APP_1365,Female,42,OBC,253400.0,term_loan,830000.0,747000.0,20.0,Primary (1-8),0,0,1,1,1,0.684,6.1,0
APP_1366,Female,46,SC,155600.0,green_energy,1082000.0,1028000.0,5.0,Primary (1-8),1,0,1,1,1,1.158,74.6,1
APP_1367,Female,50,SC,403100.0,education,128000.0,115000.0,0.0,Secondary (10th),0,7,1,1,1,0.05,49.8,0
APP_1368,Female,42,Safai Karamchari / Dependent,221600.0,sanitation,1026000.0,923000.0,10.0,Secondary (10th),1,1,1,1,0,0.73,26.2,0
APP_1369,Male,35,ST,207000.0,term_loan,1708000.0,1537000.0,5.0,No Formal Education,1,5,1,1,1,1.723,11.8,0
APP_1370,Male,52,SC,267100.0,sanitation,790000.0,711000.0,10.0,Secondary (10th),0,2,1,1,1,0.467,86.6,1
APP_1371,Male,30,OBC,79200.0,term_loan,793000.0,714000.0,5.0,No Formal Education,0,0,1,1,1,2.091,5.0,0
APP_1372,Male,28,SC,97300.0,sanitation,1344000.0,1277000.0,5.0,Secondary (10th),1,7,1,1,1,2.301,64.6,1
APP_1373,Female,24,SC,430100.0,term_loan,1983000.0,1785000.0,15.0,Secondary (10th),1,5,0,1,1,0.963,37.4,0
APP_1374,Male,33,SC,185600.0,green_energy,1013000.0,912000.0,10.0,Graduate,1,2,1,1,1,0.861,77.7,1
APP_1375,Female,25,SC,255700.0,green_energy,1295000.0,1166000.0,10.0,Primary (1-8),0,19,1,1,1,0.799,71.8,1
APP_1376,Female,34,SC,115500.0,education,97000.0,87000.0,5.0,Primary (1-8),0,0,1,1,1,0.132,99.0,1
APP_1377,Male,29,SC,210100.0,green_energy,847000.0,720000.0,15.0,Graduate,1,0,1,1,1,0.601,63.1,1
APP_1378,Female,31,SC,86500.0,green_energy,765000.0,688000.0,10.0,Primary (1-8),0,7,1,1,1,1.394,59.7,1
APP_1379,Female,42,OBC,90000.0,sanitation,933000.0,914000.0,2.0,Primary (1-8),1,1,1,1,1,1.78,9.4,0
APP_1380,Other,22,SC,139300.0,green_energy,1289000.0,1225000.0,5.0,No Formal Education,0,15,1,1,1,1.542,52.7,1
APP_1381,Male,19,Safai Karamchari / Dependent,244400.0,education,682000.0,614000.0,5.0,Primary (1-8),0,4,1,1,1,0.44,99.0,1
APP_1382,Female,43,SC,137500.0,term_loan,2572000.0,2315000.0,5.0,Higher Secondary (12th),0,8,1,1,1,3.906,67.8,1
APP_1383,Male,19,ST,87100.0,education,1612000.0,1451000.0,5.0,No Formal Education,0,3,1,1,1,2.92,5.0,0
APP_1384,Male,47,SC,97200.0,micro_finance,112500.0,101200.0,2.0,Primary (1-8),1,4,1,1,0,0.38,53.9,1
APP_1385,Female,37,SC,250000.0,micro_finance,35100.0,33300.0,2.0,Secondary (10th),0,8,1,1,1,0.049,99.0,1
APP_1386,Female,29,SC,120200.0,term_loan,302000.0,272000.0,20.0,Secondary (10th),0,12,1,1,1,0.525,94.6,1
APP_1387,Male,36,SC,279500.0,education,1422000.0,1280000.0,0.0,Secondary (10th),0,2,1,1,1,0.803,53.5,1
APP_1388,Female,38,SC,265600.0,sanitation,1574000.0,1543000.0,2.0,Secondary (10th),1,2,0,1,1,1.018,33.1,0
APP_1389,Male,18,SC,158400.0,green_energy,585000.0,556000.0,5.0,Secondary (10th),1,3,1,1,1,0.615,68.2,1
APP_1390,Female,30,SC,214000.0,term_loan,1646000.0,1481000.0,20.0,Secondary (10th),0,12,1,1,1,1.606,62.4,1
APP_1391,Female,41,ST,282800.0,micro_finance,119800.0,107800.0,10.0,Graduate,1,1,1,0,1,0.139,43.8,0
APP_1392,Male,29,SC,187000.0,education,1857000.0,1671000.0,5.0,No Formal Education,1,12,1,1,1,1.566,68.7,1
APP_1393,Female,19,SC,210100.0,green_energy,392000.0,333000.0,15.0,Secondary (10th),0,0,1,1,1,0.278,99.0,1
APP_1394,Male,34,SC,156400.0,green_energy,606000.0,576000.0,5.0,Secondary (10th),0,1,0,1,1,0.646,13.6,0
APP_1395,Male,31,SC,258300.0,education,863000.0,777000.0,0.0,Secondary (10th),1,1,1,1,1,0.527,93.2,1
APP_1396,Female,47,SC,295900.0,green_energy,954000.0,811000.0,15.0,Primary (1-8),0,0,1,1,1,0.48,97.3,1
APP_1397,Male,41,SC,197200.0,education,308000.0,277000.0,5.0,Secondary (10th),1,2,1,1,1,0.246,99.0,1
APP_1398,Female,37,SC,593700.0,education,1831000.0,1648000.0,5.0,Primary (1-8),0,3,1,1,1,0.487,45.2,0
APP_1399,Male,31,SC,151600.0,sanitation,1582000.0,1503000.0,5.0,Secondary (10th),0,0,1,1,1,1.738,56.9,1
APP_1400,Male,33,Safai Karamchari / Dependent,553600.0,term_loan,2584000.0,2326000.0,5.0,Secondary (10th),1,2,1,1,1,0.975,19.8,0
APP_1401,Female,32,SC,688400.0,term_loan,3048000.0,2743000.0,5.0,Primary (1-8),1,9,1,1,1,0.924,14.8,0
APP_1402,Male,34,SC,155600.0,sanitation,926000.0,833000.0,10.0,Primary (1-8),1,0,1,1,1,0.938,52.0,1
APP_1403,Male,35,General,118200.0,term_loan,1175000.0,1058000.0,20.0,Secondary (10th),0,7,1,1,1,2.077,5.0,0
